date,name,price
2023-10-19,GPLc,0.969
2023-10-16,E10,1.789
2023-08-18,E85,0.998
2023-09-20,SP95,1.939
2023-10-20,E10,1.91
2023-08-28,GPLc,0.985
2023-09-22,SP98,2.019
2023-10-10,SP95,1.869
2023-10-20,Gazole,1.9
2023-10-20,Gazole,1.869
2023-10-19,E10,1.745
2023-08-22,SP98,1.99
2023-10-20,SP98,1.8
2023-10-19,Gazole,1.866
2023-10-18,SP98,1.889
2023-10-19,Gazole,1.989
2023-10-16,SP98,1.879
2023-10-11,SP95,1.979
2023-10-15,SP98,1.898
2023-10-20,Gazole,1.88
2023-10-16,SP98,1.997
2023-10-16,Gazole,1.839
2023-10-12,SP95,1.91
2023-10-18,E10,1.926
2023-10-09,Gazole,1.95
2023-10-14,SP98,1.82
2023-10-16,GPLc,0.999
2023-10-20,E10,1.93
2023-08-14,Gazole,1.99
2023-10-10,GPLc,1.21
2023-10-05,GPLc,1.083
2023-10-09,SP98,1.959
2023-10-20,SP98,1.99
2023-10-20,SP98,1.893
2023-10-13,SP95,1.799
2023-10-17,E10,1.799
2023-10-11,SP98,1.929
2023-09-28,E85,0.998
2023-10-20,E10,1.824
2023-10-18,SP98,1.87
2023-10-18,E85,1.039
2023-10-20,E85,0.983
2023-10-20,E10,1.798
2023-09-27,GPLc,0.969
2023-10-14,Gazole,1.875
2023-10-19,GPLc,0.999
2023-10-20,E10,1.761
2023-10-18,Gazole,1.889
2023-09-26,E85,0.998
2023-10-18,Gazole,1.984
2023-10-19,E85,0.947
2023-10-17,GPLc,0.93
2023-10-19,E10,2.093
2023-10-19,Gazole,1.859
2023-10-19,Gazole,1.829
2023-10-13,E10,1.758
2023-10-09,SP98,2.039
2023-10-19,E10,1.787
2023-10-06,E85,0.999
2023-10-19,E10,1.785
2023-10-16,Gazole,1.869
2023-10-11,SP98,1.999
2023-10-17,E10,1.849
2023-10-20,E10,1.841
2023-10-16,E10,1.76
2023-10-17,E85,0.951
2023-10-20,E85,0.928
2023-10-20,SP95,1.885
2023-09-25,Gazole,1.96
2023-10-19,E85,1.001
2023-10-20,Gazole,1.973
2023-10-19,E85,1.071
2023-10-13,SP95,1.869
2023-10-03,SP98,1.999
2023-10-19,Gazole,1.854
2023-10-20,E10,1.789
2023-10-20,Gazole,1.826
2023-10-19,Gazole,1.91
2023-10-17,Gazole,1.919
2023-10-20,Gazole,1.956
2023-10-20,Gazole,1.818
2023-10-20,SP95,1.855
2023-10-03,E85,0.998
2023-10-14,SP98,1.899
2023-10-18,SP98,1.909
2023-10-18,E85,1.019
2023-10-19,Gazole,1.875
2023-10-19,E10,1.795
2023-10-09,E85,0.963
2023-10-19,SP98,1.99
2023-10-14,SP95,1.839
2023-10-20,E10,1.861
2023-10-14,SP98,1.855
2023-10-19,SP98,1.853
2023-10-18,Gazole,1.83
2023-10-19,Gazole,1.849
2023-10-20,Gazole,1.949
2023-10-20,SP98,1.825
2023-10-17,Gazole,1.859
2023-10-12,SP95,1.953
2023-10-18,SP98,1.899
2023-10-18,Gazole,1.848
2023-10-20,GPLc,0.929
2023-10-19,Gazole,1.899
2023-10-20,Gazole,1.807
2023-10-16,SP98,1.879
2023-10-20,SP98,1.816
2023-10-09,E85,0.999
2023-10-13,SP98,1.899
2023-10-20,SP98,1.909
2023-10-17,SP98,1.92
2023-10-19,SP95,1.871
2023-10-14,SP95,1.899
2023-10-14,SP98,1.99
2023-10-06,E85,1.085
2023-10-20,E10,1.856
2023-10-20,SP98,1.905
2023-10-20,Gazole,1.852
2023-10-20,SP98,1.898
2023-10-18,SP98,1.881
2023-10-20,E10,1.834
2023-10-13,SP95,1.82
2023-10-20,E10,1.799
2023-10-09,GPLc,0.979
2023-10-14,GPLc,1.079
2023-10-20,E10,1.919
2023-10-20,Gazole,1.958
2023-10-19,E85,1.159
2023-10-19,Gazole,1.872
2023-10-09,E85,0.945
2023-10-16,SP98,1.919
2023-10-13,E85,1.049
2023-09-11,GPLc,0.949
2023-10-20,E10,1.757
2023-10-19,Gazole,1.889
2023-10-11,E10,1.799
2023-10-20,E10,1.91
2023-10-19,Gazole,1.869
2023-10-17,E10,1.768
2023-10-19,SP95,1.785
2023-10-16,E10,1.809
2023-10-20,E10,1.831
2023-10-17,Gazole,2.069
2023-10-19,Gazole,1.879
2023-10-18,Gazole,1.899
2023-10-19,Gazole,1.99
2023-10-20,Gazole,1.802
2023-10-19,Gazole,1.959
2023-10-18,Gazole,1.87
2023-10-06,SP98,1.999
2023-10-18,Gazole,1.879
2023-10-06,Gazole,1.929
2023-03-29,SP95,1.99
2023-10-07,E85,0.998
2023-10-19,E10,1.942
2023-10-20,Gazole,1.869
2023-10-14,E10,1.912
2023-08-29,Gazole,1.99
2023-09-25,SP95,1.98
2023-10-19,E85,0.999
2023-10-09,Gazole,1.929
2023-10-16,E85,0.959
2023-10-20,SP98,1.825
2023-08-04,Gazole,1.97
2023-10-15,SP95,1.859
2023-10-19,Gazole,1.899
2023-10-16,Gazole,1.849
2023-10-06,E85,0.998
2023-10-06,E10,1.869
2023-10-20,SP98,1.99
2023-09-08,Gazole,2.045
2023-10-19,E85,0.998
2023-10-13,SP98,1.94
2023-10-19,SP98,1.969
2023-10-20,SP98,1.879
2023-10-20,Gazole,1.874
2023-10-12,E10,1.865
2023-10-20,Gazole,1.919
2023-10-20,Gazole,1.882
2023-07-26,GPLc,0.94
2023-10-12,SP98,1.879
2023-10-19,SP98,1.949
2023-10-20,Gazole,1.89
2023-10-19,SP95,1.907
2023-10-20,E85,1.029
2023-10-20,SP98,1.99
2023-10-20,E10,1.93
2023-10-18,SP95,1.827
2023-10-18,SP98,1.879
2023-10-20,SP98,2.051
2023-10-17,GPLc,1.096
2023-10-20,Gazole,1.873
2023-10-20,SP98,1.919
2023-10-18,E10,1.839
2023-10-19,SP98,1.989
2023-10-20,E10,1.898
2023-05-03,Gazole,1.81
2023-10-20,Gazole,1.99
2023-10-17,Gazole,1.958
2023-10-17,E10,1.926
2023-10-13,SP98,1.949
2023-10-18,Gazole,1.896
2023-10-17,E85,0.999
2023-10-18,SP98,1.922
2023-10-18,SP98,1.964
2023-10-10,Gazole,1.9
2023-10-20,Gazole,1.81
2023-05-02,GPLc,1.283
2023-10-20,Gazole,1.933
2023-10-20,E10,1.869
2023-10-19,SP98,2.159
2023-09-19,E85,0.998
2023-10-16,GPLc,1.02
2023-10-11,E10,1.786
2023-10-20,E10,1.958
2023-10-17,Gazole,1.909
2023-10-20,SP98,1.884
2023-10-19,E85,0.967
2023-10-10,SP98,2.028
2023-10-20,SP98,1.879
2023-10-14,SP98,1.876
2023-10-17,E10,1.84
2023-10-19,Gazole,1.852
2023-10-10,E10,1.849
2023-10-19,E10,1.748
2023-10-20,Gazole,1.869
2023-09-15,SP98,2.1
2023-10-10,Gazole,1.879
2023-10-20,SP98,1.851
2023-10-20,SP98,1.86
2023-10-12,SP95,1.816
2023-10-19,SP95,1.829
2023-09-22,SP98,1.979
2023-10-18,SP98,1.879
2023-10-19,SP98,1.857
2023-10-20,Gazole,1.889
2023-10-20,E85,0.994
2023-10-19,Gazole,1.879
2023-10-14,SP98,1.899
2023-10-18,E10,1.958
2023-08-23,SP98,1.99
2023-10-20,SP98,1.99
2023-10-19,SP98,2.224
2023-10-06,SP98,1.969
2023-10-20,Gazole,1.811
2023-10-19,SP98,2.142
2023-10-20,GPLc,1.004
2023-10-20,Gazole,1.838
2023-10-13,SP98,1.945
2023-10-18,E10,1.839
2023-10-17,Gazole,1.99
2023-10-18,Gazole,1.897
2023-10-18,Gazole,1.849
2023-10-20,Gazole,1.799
2023-10-20,Gazole,1.99
2023-10-20,E10,1.794
2023-10-20,Gazole,1.949
2023-10-20,Gazole,1.909
2023-10-14,SP98,1.8
2023-09-05,SP95,1.99
2023-10-17,Gazole,1.889
2023-07-07,E85,1.189
2023-09-29,E10,1.952
2023-10-18,Gazole,1.929
2023-10-07,E85,1.029
2023-10-07,SP98,1.949
2023-10-12,SP95,1.955
2023-10-20,E10,1.818
2023-08-03,SP95,2.04
2023-08-03,SP98,2.06
2023-10-20,E85,1.117
2023-10-20,E10,2.129
2023-10-20,Gazole,1.881
2023-10-20,SP95,1.882
2023-10-20,SP98,1.907
2023-10-17,SP98,1.844
2023-10-03,SP95,1.989
2023-10-16,Gazole,1.895
2023-07-07,SP98,1.99
2023-09-14,GPLc,1.22
2023-10-17,E10,1.929
2023-10-13,Gazole,1.829
2023-10-20,Gazole,1.972
2023-10-18,Gazole,1.825
2023-08-01,SP95,1.99
2023-08-31,Gazole,1.925
2023-10-19,SP95,1.826
2023-10-20,GPLc,1.054
2023-10-14,SP95,1.829
2023-10-20,Gazole,1.874
2023-10-20,SP98,1.99
2023-09-29,Gazole,1.989
2023-07-15,E85,0.998
2023-09-28,Gazole,1.919
2023-10-17,Gazole,1.836
2023-10-19,SP95,1.889
2023-10-18,Gazole,1.886
2023-10-14,E10,1.799
2023-09-20,GPLc,0.956
2023-08-25,E85,1.029
2023-10-19,SP95,1.818
2023-10-20,Gazole,1.99
2023-10-04,Gazole,1.999
2023-10-20,E10,1.99
2023-10-20,E85,1.169
2023-10-20,E10,1.964
2023-10-20,E85,0.994
2023-10-20,GPLc,0.999
2023-10-20,SP98,1.895
2023-10-12,SP95,1.887
2023-10-17,E10,1.819
2023-10-19,SP98,1.909
2023-10-20,E10,1.744
2023-10-20,SP95,1.951
2023-10-19,SP98,1.888
2023-10-14,E10,1.815
2023-10-15,Gazole,1.919
2023-10-19,Gazole,1.97
2023-10-20,GPLc,1.004
2023-10-04,SP98,2.099
2023-10-12,E10,1.969
2023-10-19,Gazole,1.999
2023-10-20,E10,1.891
2023-10-20,E10,1.785
2023-10-13,SP95,1.76
2023-10-17,GPLc,1.054
2023-10-13,SP98,1.889
2023-10-17,SP98,1.963
2023-10-14,Gazole,1.85
2023-10-19,E10,1.844
2023-10-20,SP95,1.866
2023-10-13,E10,1.799
2023-10-18,Gazole,1.907
2023-10-17,Gazole,1.899
2023-10-20,Gazole,1.834
2023-10-20,E10,1.966
2023-10-19,Gazole,1.835
2023-10-19,SP98,1.849
2023-10-17,E10,1.769
2023-10-19,E10,1.786
2023-10-20,Gazole,1.966
2023-10-07,E85,0.957
2023-10-17,GPLc,1.083
2023-09-26,E85,1.16
2023-10-19,Gazole,2.049
2023-10-19,Gazole,2.049
2023-10-20,E85,1.249
2023-10-16,Gazole,1.849
2023-10-09,E10,1.829
2023-10-20,SP95,1.885
2023-10-16,E10,1.799
2023-10-18,Gazole,1.899
2023-10-20,E10,1.759
2023-10-12,SP98,1.979
2023-03-20,Gazole,1.884
2023-10-19,E10,1.807
2023-10-20,E85,0.958
2023-10-18,Gazole,1.868
2023-10-20,E10,1.879
2023-10-19,Gazole,2.082
2023-10-14,E85,0.987
2023-10-12,SP98,1.99
2023-10-20,Gazole,1.826
2023-10-11,E10,1.879
2023-10-11,SP98,1.999
2023-09-16,Gazole,1.959
2023-08-07,SP98,1.97
2023-10-20,SP98,1.99
2023-10-08,SP95,2.359
2023-10-20,GPLc,1.054
2023-10-19,E10,1.899
2023-10-17,E85,1.029
2023-10-17,SP98,1.904
2023-10-13,Gazole,1.899
2023-10-20,SP98,1.852
2023-10-20,SP98,1.917
2023-09-16,GPLc,1.049
2023-10-13,E10,1.799
2023-10-18,SP98,1.846
2023-10-19,Gazole,1.988
2023-10-20,E10,1.83
2023-10-14,SP95,1.858
2023-10-18,Gazole,1.829
2023-10-18,E10,1.85
2023-10-08,E85,0.996
2023-10-20,SP98,1.863
2023-07-18,E85,0.999
2023-10-18,SP98,1.969
2023-10-13,Gazole,1.869
2023-10-16,SP95,1.787
2023-10-16,Gazole,1.834
2023-09-26,GPLc,1.2
2023-10-17,SP98,1.99
2023-10-19,SP98,2.159
2023-10-20,E10,1.715
2023-10-17,E85,0.978
2023-10-20,E10,1.807
2023-10-20,Gazole,1.983
2023-10-20,GPLc,0.88
2023-10-18,Gazole,1.941
2023-10-20,E10,1.824
2023-10-05,GPLc,0.88
2023-10-17,E85,1.279
2023-10-20,Gazole,1.919
2023-10-20,Gazole,1.813
2023-10-13,SP98,1.899
2023-10-14,Gazole,1.869
2023-10-17,SP95,1.85
2023-10-16,E85,0.999
2023-09-15,GPLc,0.959
2023-10-19,Gazole,1.979
2023-10-17,E10,1.794
2023-10-20,Gazole,1.818
2023-10-17,E10,2.019
2023-10-19,Gazole,2.149
2023-10-20,SP98,1.99
2023-10-20,E85,1.079
2023-10-19,E10,1.869
2023-10-20,Gazole,1.881
2023-10-09,Gazole,1.919
2023-10-17,GPLc,0.985
2023-10-20,Gazole,1.828
2023-10-19,Gazole,1.968
2023-10-11,GPLc,1.25
2023-10-20,E85,1.009
2023-10-20,SP98,1.99
2023-10-13,SP95,1.856
2023-10-20,E85,0.994
2023-10-16,SP98,1.895
2023-10-18,Gazole,1.869
2023-10-09,SP98,1.99
2023-10-20,Gazole,1.909
2023-10-17,SP98,1.833
2023-10-20,Gazole,1.99
2023-10-20,SP95,1.956
2023-10-19,SP98,1.969
2023-10-20,SP98,1.99
2023-10-20,SP98,1.904
2023-10-18,SP98,1.899
2023-10-05,E85,1.099
2023-10-18,SP98,1.899
2023-10-19,Gazole,1.808
2023-10-19,E10,1.71
2023-10-16,E85,0.999
2023-10-19,Gazole,1.879
2023-10-19,SP98,1.889
2023-08-04,SP98,2.109
2023-10-18,E85,1.099
2023-10-20,E10,1.919
2023-10-19,GPLc,0.964
2023-10-17,E10,1.799
2023-09-18,SP98,2.079
2023-10-20,SP98,1.919
2023-10-19,Gazole,1.973
2023-10-18,SP98,1.869
2023-10-17,SP95,1.849
2023-09-18,E85,0.998
2023-10-20,E85,1.184
2023-10-16,SP98,1.878
2023-10-20,E85,0.994
2023-10-20,E85,0.994
2023-10-16,GPLc,1.054
2023-10-16,E10,2.024
2023-10-19,Gazole,2.052
2023-10-10,Gazole,1.95
2023-10-19,E85,1.016
2023-10-20,SP98,1.832
2023-10-20,E85,0.999
2023-10-20,SP98,1.99
2023-08-15,Gazole,1.86
2023-10-06,E85,0.922
2023-10-20,SP98,1.816
2023-10-10,SP95,1.849
2023-10-09,Gazole,1.889
2023-10-03,E10,1.949
2023-10-11,Gazole,1.869
2023-10-14,Gazole,1.849
2023-08-04,Gazole,1.769
2023-10-20,E10,1.789
2023-10-20,E10,1.859
2023-10-12,SP98,1.874
2023-09-19,GPLc,0.995
2023-10-16,SP98,1.92
2023-10-16,SP98,1.933
2023-10-18,SP98,1.888
2023-10-06,Gazole,1.959
2023-10-19,Gazole,1.913
2023-08-28,SP98,1.999
2023-10-18,E10,1.849
2023-10-19,E10,1.724
2023-10-19,SP98,1.829
2023-10-20,Gazole,1.99
2023-10-19,SP98,2.149
2023-10-20,Gazole,1.899
2023-10-20,SP95,1.909
2023-10-20,SP98,1.835
2023-10-20,SP98,1.923
2023-10-20,SP98,1.859
2023-10-19,SP98,1.939
2023-10-20,Gazole,1.865
2023-10-18,SP95,1.894
2023-10-18,SP95,1.859
2023-10-15,SP98,1.928
2023-10-04,SP95,1.989
2023-10-19,E10,1.789
2023-10-16,E10,1.799
2023-10-16,Gazole,1.949
2023-10-10,SP95,1.849
2023-10-17,Gazole,1.899
2023-10-18,Gazole,1.869
2023-10-12,SP98,1.896
2023-10-20,SP98,1.979
2023-10-20,SP95,1.819
2023-10-14,Gazole,1.869
2023-10-19,Gazole,1.834
2023-10-14,SP95,1.92
2023-10-18,Gazole,1.939
2023-10-19,SP95,1.818
2023-10-19,SP98,2.209
2023-10-16,Gazole,1.911
2023-10-19,Gazole,2.109
2023-10-19,Gazole,1.988
2023-10-03,SP95,1.99
2023-10-11,Gazole,1.899
2023-10-20,Gazole,1.99
2023-10-19,SP98,2.109
2023-10-18,SP98,1.99
2023-10-19,SP95,1.909
2023-10-02,Gazole,1.981
2023-10-19,SP98,1.999
2023-10-17,Gazole,1.874
2023-10-20,E10,1.739
2023-10-14,SP98,1.879
2023-09-20,Gazole,1.989
2023-10-13,Gazole,1.847
2023-10-13,E10,1.803
2023-06-23,GPLc,1.049
2023-10-20,SP98,1.829
2023-08-03,Gazole,1.99
2023-08-03,SP95,1.99
2023-10-18,E10,1.894
2023-10-20,SP98,2.089
2023-10-19,Gazole,1.83
2023-10-19,Gazole,1.819
2023-10-17,E10,1.782
2023-10-17,E10,1.829
2023-10-19,E85,0.985
2023-10-18,GPLc,1.149
2023-10-14,E10,1.749
2023-09-25,SP98,2.022
2023-10-18,Gazole,1.909
2023-09-06,E85,1.019
2023-10-19,E10,1.783
2023-10-18,Gazole,1.81
2023-10-18,Gazole,1.929
2023-10-20,SP98,1.99
2023-10-06,E85,0.998
2023-10-13,SP98,1.897
2023-10-18,E85,1.099
2023-10-12,SP98,1.999
2023-10-20,GPLc,1.004
2023-10-17,E10,2.039
2023-10-13,SP98,1.803
2023-10-16,E85,1.129
2023-10-20,Gazole,1.821
2023-08-03,GPLc,1.149
2023-10-06,SP98,1.929
2023-10-07,SP95,1.99
2023-09-19,E85,1.049
2023-10-17,Gazole,1.86
2023-10-20,Gazole,1.807
2023-10-16,Gazole,1.889
2023-10-17,GPLc,1.095
2023-10-06,E10,1.869
2023-10-20,E10,1.819
2023-10-20,E10,2.094
2023-10-20,E10,1.785
2023-10-16,SP98,1.939
2023-10-20,E85,0.994
2023-10-19,Gazole,1.899
2023-10-18,Gazole,1.846
2023-10-17,Gazole,1.901
2023-10-19,Gazole,1.961
2023-10-17,E10,1.915
2023-07-19,E85,0.998
2023-10-20,Gazole,1.903
2023-10-19,SP95,1.819
2023-10-20,E10,1.899
2023-10-02,E10,1.939
2023-10-13,E10,1.874
2023-10-19,Gazole,2.029
2023-10-18,E10,1.799
2023-10-14,SP98,1.899
2023-10-17,SP95,1.929
2023-10-16,SP98,1.884
2023-10-19,Gazole,1.849
2023-10-18,SP95,1.85
2023-08-19,E85,0.998
2023-10-19,SP98,1.858
2023-10-16,Gazole,1.99
2023-10-20,E85,0.994
2023-10-12,E85,1.029
2023-10-20,SP95,1.806
2023-10-19,E10,1.829
2023-10-20,E85,1.259
2023-10-07,SP98,1.989
2023-10-13,Gazole,1.819
2023-10-09,Gazole,1.859
2023-10-20,SP98,1.894
2023-10-19,Gazole,1.889
2023-10-14,SP98,1.879
2023-10-19,Gazole,1.839
2023-10-19,E85,0.999
2023-10-17,Gazole,1.865
2023-06-17,E85,1.099
2023-10-18,SP98,1.869
2023-09-19,GPLc,1.159
2023-10-20,SP98,1.99
2023-09-13,E85,0.994
2023-10-12,SP95,1.891
2023-10-20,SP95,1.809
2023-10-20,E10,1.769
2023-10-19,SP95,2.043
2023-10-20,E85,0.994
2023-10-20,SP98,1.875
2023-10-16,SP98,1.93
2023-10-19,Gazole,1.807
2023-10-19,Gazole,1.81
2023-10-19,SP95,1.871
2023-10-19,E85,0.948
2023-10-17,E10,1.779
2023-05-03,SP95,1.95
2023-10-18,E85,0.97
2023-10-11,Gazole,1.965
2023-10-20,E10,1.903
2023-10-13,Gazole,1.96
2023-09-23,SP98,2.049
2023-10-16,SP98,1.879
2023-10-20,E85,0.994
2023-10-10,SP98,1.915
2023-10-09,SP98,1.899
2023-10-20,SP95,1.805
2023-10-19,Gazole,1.835
2023-10-19,Gazole,1.849
2023-10-10,E85,0.98
2023-10-19,E10,1.97
2023-10-17,Gazole,1.915
2023-10-14,SP98,1.99
2023-10-20,E10,1.855
2023-10-20,SP98,1.99
2023-10-19,E10,1.744
2023-09-20,E10,1.969
2023-10-20,E10,1.872
2023-10-16,Gazole,1.879
2023-10-17,E10,1.823
2023-10-14,SP98,1.99
2023-10-20,E85,1.004
2023-10-20,E10,1.949
2023-10-19,E10,1.759
2023-09-29,GPLc,0.941
2023-10-20,SP98,1.889
2023-10-20,Gazole,1.969
2023-10-20,Gazole,1.909
2023-10-13,E10,1.809
2023-10-19,Gazole,1.923
2023-10-12,Gazole,1.899
2023-10-19,E10,2.094
2023-10-18,Gazole,1.96
2023-10-16,Gazole,1.975
2023-10-18,E10,1.799
2023-10-19,Gazole,1.85
2023-10-14,Gazole,1.874
2023-10-19,E10,1.919
2023-10-14,E10,1.789
2023-10-06,Gazole,1.886
2023-10-10,SP95,1.868
2023-10-14,SP98,1.889
2023-10-13,Gazole,1.95
2023-10-14,E10,1.829
2023-10-16,SP95,1.827
2023-10-20,SP98,1.815
2023-10-19,Gazole,1.878
2023-10-19,Gazole,1.835
2023-10-20,E85,1.029
2023-10-20,E10,1.849
2023-10-18,E85,1.119
2023-10-17,E10,1.759
2023-10-20,Gazole,1.983
2023-10-19,E10,1.783
2023-10-19,E10,1.829
2023-10-17,E10,1.769
2023-10-16,Gazole,1.869
2023-10-20,Gazole,1.904
2023-10-20,Gazole,1.885
2023-10-20,SP98,1.866
2023-10-18,Gazole,1.869
2023-10-20,SP98,1.934
2023-10-19,E10,1.986
2023-10-19,SP98,2.064
2023-10-20,Gazole,1.99
2023-10-18,E10,1.819
2023-10-20,Gazole,1.859
2023-10-19,SP98,1.914
2023-10-17,E10,1.799
2023-10-17,E10,1.745
2023-10-20,SP98,1.889
2023-10-13,E85,0.973
2023-10-17,SP98,1.99
2023-10-18,E10,1.902
2023-10-20,SP98,1.973
2023-10-18,SP98,1.858
2023-10-18,Gazole,1.959
2023-10-19,Gazole,1.913
2023-10-19,E10,1.779
2023-10-13,Gazole,1.839
2023-10-19,Gazole,1.859
2023-10-19,SP98,1.959
2023-10-17,E10,1.794
2023-10-19,SP95,1.809
2023-10-17,SP95,1.849
2023-10-13,SP98,1.869
2023-10-17,Gazole,1.86
2023-10-20,Gazole,1.925
2023-10-19,E10,1.75
2023-10-20,E10,1.91
2023-10-20,E10,1.758
2023-10-20,Gazole,1.859
2023-10-19,Gazole,1.921
2023-10-18,Gazole,1.869
2023-10-20,SP95,1.82
2023-10-20,SP98,1.929
2023-10-19,Gazole,1.849
2023-10-20,Gazole,1.859
2023-09-18,E10,1.969
2023-10-20,SP98,1.858
2023-10-20,E10,1.799
2023-10-18,E10,1.762
2023-10-18,E10,1.894
2023-10-20,Gazole,1.924
2023-10-03,Gazole,1.987
2023-10-18,Gazole,1.987
2023-10-20,Gazole,1.879
2023-10-20,E10,1.919
2023-10-20,E10,1.713
2023-10-19,E85,1.029
2023-10-16,SP95,1.829
2023-10-20,E10,1.826
2023-10-17,SP98,1.83
2023-10-20,SP98,1.886
2023-10-20,E85,1.109
2023-10-13,Gazole,1.889
2023-10-20,SP98,1.899
2023-10-17,E10,1.85
2023-10-19,E10,1.754
2023-10-12,SP98,1.959
2023-10-18,E10,1.903
2023-10-20,Gazole,1.865
2023-10-19,SP95,1.889
2023-10-20,E10,1.768
2023-10-16,E85,0.989
2023-10-16,Gazole,1.869
2023-10-17,Gazole,1.897
2023-10-20,E10,1.808
2023-10-16,GPLc,0.959
2023-07-26,GPLc,0.89
2023-10-20,E10,1.919
2023-10-20,Gazole,1.82
2023-10-17,GPLc,1.083
2023-10-18,E10,1.789
2023-10-06,SP95,2.098
2023-10-20,E10,1.937
2023-10-19,Gazole,1.87
2023-10-19,Gazole,1.939
2023-10-20,E85,1.099
2023-10-18,E10,1.779
2023-10-20,SP98,1.919
2023-10-20,Gazole,1.89
2023-10-19,Gazole,2.054
2023-10-18,SP95,1.841
2023-10-18,Gazole,1.878
2023-10-20,E85,0.994
2023-10-20,SP98,1.879
2023-10-20,E10,1.787
2023-10-20,Gazole,1.969
2023-10-20,E10,2.052
2023-09-18,Gazole,1.999
2023-10-07,E85,0.945
2023-10-20,E10,1.883
2023-10-20,SP98,1.99
2023-10-18,E10,1.825
2023-10-20,E10,1.767
2023-10-17,E85,0.948
2023-10-19,SP98,1.99
2023-10-20,E10,1.807
2023-10-16,Gazole,1.827
2023-10-13,Gazole,1.91
2023-08-22,SP98,1.99
2023-10-19,SP98,2.159
2023-10-12,GPLc,1.09
2023-10-19,E10,1.834
2023-09-08,Gazole,1.99
2023-10-20,Gazole,1.989
2023-10-20,E10,1.725
2023-10-18,E10,1.789
2023-10-20,SP98,1.99
2023-10-20,Gazole,1.99
2023-10-20,SP98,1.829
2023-10-19,E10,1.789
2023-10-13,E10,1.859
2023-10-18,SP98,1.899
2023-10-20,E10,1.958
2023-10-20,Gazole,1.894
2023-10-20,SP98,1.99
2023-10-17,Gazole,1.869
2023-10-20,E10,1.826
2023-10-19,SP95,1.804
2023-10-20,E10,1.75
2023-10-20,E10,1.796
2023-09-16,SP95,1.99
2023-09-17,SP95,2.09
2023-10-18,Gazole,1.909
2023-10-20,Gazole,1.865
2023-10-11,Gazole,1.97
2023-10-20,Gazole,1.835
2023-10-16,Gazole,1.906
2023-10-16,Gazole,1.909
2023-10-20,SP98,1.866
2023-10-20,E10,1.822
2023-10-06,E85,1.185
2023-10-20,Gazole,1.849
2023-10-19,E10,1.759
2023-10-20,Gazole,1.885
2023-10-20,Gazole,1.879
2023-10-19,Gazole,1.889
2023-10-20,Gazole,1.86
2023-09-11,Gazole,1.93
2023-10-18,E10,1.869
2023-10-20,SP98,1.894
2023-10-20,E10,1.796
2023-10-20,Gazole,1.919
2023-10-12,SP95,1.84
2023-10-16,SP98,1.979
2023-10-19,SP98,1.923
2023-09-18,GPLc,0.959
2023-10-20,SP98,1.883
2023-10-20,SP98,1.881
2023-10-20,Gazole,1.953
2023-10-20,Gazole,1.873
2023-10-15,E10,2.043
2023-10-19,E10,1.849
2023-10-20,SP95,1.946
2023-10-19,SP98,1.959
2023-10-17,Gazole,1.919
2023-10-13,Gazole,2.004
2023-10-13,SP98,2.134
2023-10-20,SP98,1.99
2023-10-17,E10,2.124
2023-10-20,Gazole,1.819
2023-10-20,SP95,1.812
2023-10-19,SP95,1.805
2023-10-20,E10,1.819
2023-10-20,Gazole,1.882
2023-10-18,Gazole,1.88
2023-10-18,SP98,1.86
2023-10-20,SP98,1.98
2023-10-07,GPLc,0.999
2023-10-19,E10,1.765
2023-10-19,SP98,1.99
2023-10-18,E10,1.999
2023-10-19,E85,0.944
2023-10-20,Gazole,1.895
2023-10-20,Gazole,1.859
2023-10-17,SP98,2.12
2023-10-20,E10,1.819
2023-10-14,E10,1.779
2023-10-19,Gazole,1.909
2023-10-09,SP98,1.884
2023-10-09,SP95,1.895
2023-10-20,SP98,1.887
2023-10-19,Gazole,1.908
2023-10-20,Gazole,1.863
2023-10-20,E10,1.919
2023-10-17,E85,1.079
2023-10-15,SP98,1.879
2023-10-19,Gazole,1.929
2023-10-20,SP98,2.009
2023-08-17,E10,2.107
2023-10-18,Gazole,1.879
2023-10-17,SP98,2.084
2023-10-20,E85,0.994
2023-10-05,Gazole,1.999
2023-10-17,SP95,1.859
2023-10-20,E10,1.899
2023-10-16,GPLc,1.099
2023-10-15,SP98,1.999
2023-10-18,Gazole,1.868
2023-10-02,Gazole,1.903
2023-10-20,SP98,1.935
2023-10-19,Gazole,1.899
2023-10-09,Gazole,1.848
2023-10-09,SP95,1.839
2023-10-19,SP98,1.999
2023-10-16,Gazole,1.863
2023-10-20,GPLc,0.953
2023-10-17,Gazole,1.865
2023-10-20,E10,1.819
2023-10-17,Gazole,1.901
2023-10-20,Gazole,1.987
2023-10-17,GPLc,1.094
2023-10-20,SP98,1.842
2023-10-19,SP95,1.869
2023-07-26,SP98,1.99
2023-10-20,SP98,1.907
2023-08-23,SP98,1.99
2023-10-17,Gazole,1.829
2023-10-12,SP98,1.899
2023-10-20,Gazole,1.884
2023-10-06,E10,1.799
2023-10-17,SP98,1.899
2023-10-20,E10,1.849
2023-10-20,E10,1.759
2023-10-19,Gazole,1.949
2023-10-19,E85,0.998
2023-10-18,Gazole,2.044
2023-10-19,Gazole,1.879
2023-09-01,E85,0.998
2023-10-20,E10,1.784
2023-08-31,Gazole,1.959
2023-10-18,E10,1.768
